8988, 93059, 6
8989, 93077, 18
8990, 93083, 6
8991, 93089, 6
8992, 93097, 8
8993, 93103, 6
8994, 93113, 10
8995, 93131, 18
8996, 93133, 2
8997, 93139, 6
8998, 93151, 12
8999, 93169, 18
9000, 93179, 10
9001, 93187, 8
9002, 93199, 12
9003, 93229, 30
9004, 93239, 10
9005, 93241, 2
9006, 93251, 10
9007, 93253, 2
9008, 93257, 4
9009, 93263, 6
9010, 93281, 18
9011, 93283, 2
9012, 93287, 4
9013, 93307, 20
9014, 93319, 12
9015, 93323, 4
9016, 93329, 6
9017, 93337, 8
9018, 93371, 34
9019, 93377, 6
9020, 93383, 6
9021, 93407, 24
9022, 93419, 12
9023, 93427, 8
9024, 93463, 36
9025, 93479, 16
9026, 93481, 2
9027, 93487, 6
9028, 93491, 4
9029, 93493, 2
9030, 93497, 4
9031, 93503, 6
9032, 93523, 20
9033, 93529, 6
9034, 93553, 24
9035, 93557, 4
9036, 93559, 2
9037, 93563, 4
9038, 93581, 18
9039, 93601, 20
9040, 93607, 6
9041, 93629, 22
9042, 93637, 8
9043, 93683, 46
9044, 93701, 18
9045, 93703, 2
9046, 93719, 16
9047, 93739, 20
9048, 93761, 22
9049, 93763, 2
9050, 93787, 24
9051, 93809, 22
9052, 93811, 2
9053, 93827, 16
9054, 93851, 24
9055, 93871, 20
9056, 93887, 16
9057, 93889, 2
9058, 93893, 4
9059, 93901, 8
9060, 93911, 10
9061, 93913, 2
9062, 93923, 10
9063, 93937, 14
9064, 93941, 4
9065, 93949, 8
9066, 93967, 18
9067, 93971, 4
9068, 93979, 8
9069, 93983, 4
9070, 93997, 14
9071, 94007, 10
9072, 94009, 2
9073, 94033, 24
9074, 94049, 16
9075, 94057, 8
9076, 94063, 6
9077, 94079, 16
9078, 94099, 20
9079, 94109, 10
9080, 94111, 2
9081, 94117, 6
9082, 94121, 4
9083, 94151, 30
9084, 94153, 2
9085, 94169, 16
9086, 94201, 32
9087, 94207, 6
9088, 94219, 12
9089, 94229, 10
9090, 94253, 24
9091, 94261, 8
9092, 94273, 12
9093, 94291, 18
9094, 94307, 16
9095, 94309, 2
9096, 94321, 12
9097, 94327, 6
9098, 94331, 4
9099, 94343, 12
9100, 94349, 6
9101, 94351, 2
9102, 94379, 28
9103, 94397, 18
9104, 94399, 2
9105, 94421, 22
9106, 94427, 6
9107, 94433, 6
9108, 94439, 6
9109, 94441, 2
9110, 94447, 6
9111, 94463, 16
9112, 94477, 14
9113, 94483, 6
9114, 94513, 30
9115, 94529, 16
9116, 94531, 2
9117, 94541, 10
9118, 94543, 2
9119, 94547, 4
9120, 94559, 12
9121, 94561, 2
9122, 94573, 12
9123, 94583, 10
9124, 94597, 14
9125, 94603, 6
9126, 94613, 10
9127, 94621, 8
9128, 94649, 28
9129, 94651, 2
9130, 94687, 36
9131, 94693, 6
9132, 94709, 16
9133, 94723, 14
9134, 94727, 4
9135, 94747, 20
9136, 94771, 24
9137, 94777, 6
9138, 94781, 4
9139, 94789, 8
9140, 94793, 4
9141, 94811, 18
9142, 94819, 8
9143, 94823, 4
9144, 94837, 14
9145, 94841, 4
9146, 94847, 6
9147, 94849, 2
9148, 94873, 24
9149, 94889, 16
9150, 94903, 14
9151, 94907, 4
9152, 94933, 26
9153, 94949, 16
9154, 94951, 2
9155, 94961, 10
9156, 94993, 32
9157, 94999, 6
9158, 95003, 4
9159, 95009, 6
9160, 95021, 12
9161, 95027, 6
9162, 95063, 36
9163, 95071, 8
9164, 95083, 12
9165, 95087, 4
9166, 95089, 2
9167, 95093, 4
9168, 95101, 8
9169, 95107, 6
9170, 95111, 4
9171, 95131, 20
9172, 95143, 12
9173, 95153, 10
9174, 95177, 24
9175, 95189, 12
9176, 95191, 2
9177, 95203, 12
9178, 95213, 10
9179, 95219, 6
9180, 95231, 12
9181, 95233, 2
9182, 95239, 6
9183, 95257, 18
9184, 95261, 4
9185, 95267, 6
9186, 95273, 6
9187, 95279, 6
9188, 95287, 8
9189, 95311, 24
9190, 95317, 6
9191, 95327, 10
9192, 95339, 12
9193, 95369, 30
9194, 95383, 14
9195, 95393, 10
9196, 95401, 8
9197, 95413, 12
9198, 95419, 6
9199, 95429, 10
9200, 95441, 12
9201, 95443, 2
9202, 95461, 18
9203, 95467, 6
9204, 95471, 4
9205, 95479, 8
9206, 95483, 4
9207, 95507, 24
9208, 95527, 20
9209, 95531, 4
9210, 95539, 8
9211, 95549, 10
9212, 95561, 12
9213, 95569, 8
9214, 95581, 12
9215, 95597, 16
9216, 95603, 6
9217, 95617, 14
9218, 95621, 4
9219, 95629, 8
9220, 95633, 4
9221, 95651, 18
9222, 95701, 50
9223, 95707, 6
9224, 95713, 6
9225, 95717, 4
9226, 95723, 6
9227, 95731, 8
9228, 95737, 6
9229, 95747, 10
9230, 95773, 26
9231, 95783, 10
9232, 95789, 6
9233, 95791, 2
9234, 95801, 10
9235, 95803, 2
9236, 95813, 10
9237, 95819, 6
9238, 95857, 38
9239, 95869, 12
9240, 95873, 4
9241, 95881, 8
9242, 95891, 10
9243, 95911, 20
9244, 95917, 6
9245, 95923, 6
9246, 95929, 6
9247, 95947, 18
9248, 95957, 10
9249, 95959, 2
9250, 95971, 12
9251, 95987, 16
9252, 95989, 2
9253, 96001, 12
9254, 96013, 12
9255, 96017, 4
9256, 96043, 26
9257, 96053, 10
9258, 96059, 6
9259, 96079, 20
9260, 96097, 18
9261, 96137, 40
9262, 96149, 12
9263, 96157, 8
9264, 96167, 10
9265, 96179, 12
9266, 96181, 2
9267, 96199, 18
9268, 96211, 12
9269, 96221, 10
9270, 96223, 2
9271, 96233, 10
9272, 96259, 26
9273, 96263, 4
9274, 96269, 6
9275, 96281, 12
9276, 96289, 8
9277, 96293, 4
9278, 96323, 30
9279, 96329, 6
9280, 96331, 2
9281, 96337, 6
9282, 96353, 16
9283, 96377, 24
9284, 96401, 24
9285, 96419, 18
9286, 96431, 12
9287, 96443, 12
9288, 96451, 8
9289, 96457, 6
9290, 96461, 4
9291, 96469, 8
9292, 96479, 10
9293, 96487, 8
9294, 96493, 6
9295, 96497, 4
9296, 96517, 20
9297, 96527, 10
9298, 96553, 26
9299, 96557, 4
9300, 96581, 24
9301, 96587, 6
9302, 96589, 2
9303, 96601, 12
9304, 96643, 42
9305, 96661, 18
9306, 96667, 6
9307, 96671, 4
9308, 96697, 26
9309, 96703, 6
9310, 96731, 28
9311, 96737, 6
9312, 96739, 2
9313, 96749, 10
9314, 96757, 8
9315, 96763, 6
9316, 96769, 6
9317, 96779, 10
9318, 96787, 8
9319, 96797, 10
9320, 96799, 2
9321, 96821, 22
9322, 96823, 2
9323, 96827, 4
9324, 96847, 20
9325, 96851, 4
9326, 96857, 6
9327, 96893, 36
9328, 96907, 14
9329, 96911, 4
9330, 96931, 20
9331, 96953, 22
9332, 96959, 6
9333, 96973, 14
9334, 96979, 6
9335, 96989, 10
9336, 96997, 8
9337, 97001, 4
9338, 97003, 2
9339, 97007, 4
9340, 97021, 14
9341, 97039, 18
9342, 97073, 34
9343, 97081, 8
9344, 97103, 22
9345, 97117, 14
9346, 97127, 10
9347, 97151, 24
9348, 97157, 6
9349, 97159, 2
9350, 97169, 10
9351, 97171, 2
9352, 97177, 6
9353, 97187, 10
9354, 97213, 26
9355, 97231, 18
9356, 97241, 10
9357, 97259, 18
9358, 97283, 24
9359, 97301, 18
9360, 97303, 2
9361, 97327, 24
9362, 97367, 40
9363, 97369, 2
9364, 97373, 4
9365, 97379, 6
9366, 97381, 2
9367, 97387, 6
9368, 97397, 10
9369, 97423, 26
9370, 97429, 6
9371, 97441, 12
9372, 97453, 12
9373, 97459, 6
9374, 97463, 4
9375, 97499, 36
9376, 97501, 2
9377, 97511, 10
9378, 97523, 12
9379, 97547, 24
9380, 97549, 2
9381, 97553, 4
9382, 97561, 8
9383, 97571, 10
9384, 97577, 6
9385, 97579, 2
9386, 97583, 4
9387, 97607, 24
9388, 97609, 2
9389, 97613, 4
9390, 97649, 36
9391, 97651, 2
9392, 97673, 22
9393, 97687, 14
9394, 97711, 24
9395, 97729, 18
9396, 97771, 42
9397, 97777, 6
9398, 97787, 10
9399, 97789, 2
9400, 97813, 24
9401, 97829, 16
9402, 97841, 12
9403, 97843, 2
9404, 97847, 4
9405, 97849, 2
9406, 97859, 10
9407, 97861, 2
9408, 97871, 10
9409, 97879, 8
9410, 97883, 4
9411, 97919, 36
9412, 97927, 8
9413, 97931, 4
9414, 97943, 12
9415, 97961, 18
9416, 97967, 6
9417, 97973, 6
9418, 97987, 14
9419, 98009, 22
9420, 98011, 2
9421, 98017, 6
9422, 98041, 24
9423, 98047, 6
9424, 98057, 10
9425, 98081, 24
9426, 98101, 20
9427, 98123, 22
9428, 98129, 6
9429, 98143, 14
9430, 98179, 36
9431, 98207, 28
9432, 98213, 6
9433, 98221, 8
9434, 98227, 6
9435, 98251, 24
9436, 98257, 6
9437, 98269, 12
9438, 98297, 28
9439, 98299, 2
9440, 98317, 18
9441, 98321, 4
9442, 98323, 2
9443, 98327, 4
9444, 98347, 20
9445, 98369, 22
9446, 98377, 8
9447, 98387, 10
9448, 98389, 2
9449, 98407, 18
9450, 98411, 4
9451, 98419, 8
9452, 98429, 10
9453, 98443, 14
9454, 98453, 10
9455, 98459, 6
9456, 98467, 8
9457, 98473, 6
9458, 98479, 6
9459, 98491, 12
9460, 98507, 16
9461, 98519, 12
9462, 98533, 14
9463, 98543, 10
9464, 98561, 18
9465, 98563, 2
9466, 98573, 10
9467, 98597, 24
9468, 98621, 24
9469, 98627, 6
9470, 98639, 12
9471, 98641, 2
9472, 98663, 22
9473, 98669, 6
9474, 98689, 20
9475, 98711, 22
9476, 98713, 2
9477, 98717, 4
9478, 98729, 12
9479, 98731, 2
9480, 98737, 6
9481, 98773, 36
9482, 98779, 6
9483, 98801, 22
9484, 98807, 6
9485, 98809, 2
9486, 98837, 28
9487, 98849, 12
9488, 98867, 18
9489, 98869, 2
9490, 98873, 4
9491, 98887, 14
9492, 98893, 6
9493, 98897, 4
9494, 98899, 2
9495, 98909, 10
9496, 98911, 2
9497, 98927, 16
9498, 98929, 2
9499, 98939, 10
9500, 98947, 8
9501, 98953, 6
9502, 98963, 10
9503, 98981, 18
9504, 98993, 12
9505, 98999, 6
9506, 99013, 14
9507, 99017, 4
9508, 99023, 6
9509, 99041, 18
9510, 99053, 12
9511, 99079, 26
9512, 99083, 4
9513, 99089, 6
9514, 99103, 14
9515, 99109, 6
9516, 99119, 10
9517, 99131, 12
9518, 99133, 2
9519, 99137, 4
9520, 99139, 2
9521, 99149, 10
9522, 99173, 24
9523, 99181, 8
9524, 99191, 10
9525, 99223, 32
9526, 99233, 10
9527, 99241, 8
9528, 99251, 10
9529, 99257, 6
9530, 99259, 2
9531, 99277, 18
9532, 99289, 12
9533, 99317, 28
9534, 99347, 30
9535, 99349, 2
9536, 99367, 18
9537, 99371, 4
9538, 99377, 6
9539, 99391, 14
9540, 99397, 6
9541, 99401, 4
9542, 99409, 8
9543, 99431, 22
9544, 99439, 8
9545, 99469, 30
9546, 99487, 18
9547, 99497, 10
9548, 99523, 26
9549, 99527, 4
9550, 99529, 2
9551, 99551, 22
9552, 99559, 8
9553, 99563, 4
9554, 99571, 8
9555, 99577, 6
9556, 99581, 4
9557, 99607, 26
9558, 99611, 4
9559, 99623, 12
9560, 99643, 20
9561, 99661, 18
9562, 99667, 6
9563, 99679, 12
9564, 99689, 10
9565, 99707, 18
9566, 99709, 2
9567, 99713, 4
9568, 99719, 6
9569, 99721, 2
9570, 99733, 12
9571, 99761, 28
9572, 99767, 6
9573, 99787, 20
9574, 99793, 6
9575, 99809, 16
9576, 99817, 8
9577, 99823, 6
9578, 99829, 6
9579, 99833, 4
9580, 99839, 6
9581, 99859, 20
9582, 99871, 12
9583, 99877, 6
9584, 99881, 4
9585, 99901, 20
9586, 99907, 6
9587, 99923, 16
9588, 99929, 6
9589, 99961, 32
9590, 99971, 10
9591, 99989, 18
9592, 99991, 2
9593, 100003, 12
9594, 100019, 16
9595, 100043, 24
9596, 100049, 6
9597, 100057, 8
9598, 100069, 12
9599, 100103, 34
9600, 100109, 6
9601, 100129, 20
9602, 100151, 22
9603, 100153, 2
9604, 100169, 16
9605, 100183, 14
9606, 100189, 6
9607, 100193, 4
9608, 100207, 14
9609, 100213, 6
9610, 100237, 24
9611, 100267, 30
9612, 100271, 4
9613, 100279, 8
9614, 100291, 12
9615, 100297, 6
9616, 100313, 16
9617, 100333, 20
9618, 100343, 10
9619, 100357, 14
9620, 100361, 4
9621, 100363, 2
9622, 100379, 16
9623, 100391, 12
9624, 100393, 2
9625, 100403, 10
9626, 100411, 8
9627, 100417, 6
9628, 100447, 30
9629, 100459, 12
9630, 100469, 10
9631, 100483, 14
9632, 100493, 10
9633, 100501, 8
9634, 100511, 10
9635, 100517, 6
9636, 100519, 2
9637, 100523, 4
9638, 100537, 14
9639, 100547, 10
9640, 100549, 2
9641, 100559, 10
9642, 100591, 32
9643, 100609, 18
9644, 100613, 4
9645, 100621, 8
9646, 100649, 28
9647, 100669, 20
9648, 100673, 4
9649, 100693, 20
9650, 100699, 6
9651, 100703, 4
9652, 100733, 30
9653, 100741, 8
9654, 100747, 6
9655, 100769, 22
9656, 100787, 18
9657, 100799, 12
9658, 100801, 2
9659, 100811, 10
9660, 100823, 12
9661, 100829, 6
9662, 100847, 18
9663, 100853, 6
9664, 100907, 54
9665, 100913, 6
9666, 100927, 14
9667, 100931, 4
9668, 100937, 6
9669, 100943, 6
9670, 100957, 14
9671, 100981, 24
9672, 100987, 6
9673, 100999, 12
9674, 101009, 10
9675, 101021, 12
9676, 101027, 6
9677, 101051, 24
9678, 101063, 12
9679, 101081, 18
9680, 101089, 8
9681, 101107, 18
9682, 101111, 4
9683, 101113, 2
9684, 101117, 4
9685, 101119, 2
9686, 101141, 22
9687, 101149, 8
9688, 101159, 10
9689, 101161, 2
9690, 101173, 12
9691, 101183, 10
9692, 101197, 14
9693, 101203, 6
9694, 101207, 4
9695, 101209, 2
9696, 101221, 12
9697, 101267, 46
9698, 101273, 6
9699, 101279, 6
9700, 101281, 2
9701, 101287, 6
9702, 101293, 6
9703, 101323, 30
9704, 101333, 10
9705, 101341, 8
9706, 101347, 6
9707, 101359, 12
9708, 101363, 4
9709, 101377, 14
9710, 101383, 6
9711, 101399, 16
9712, 101411, 12
9713, 101419, 8
9714, 101429, 10
9715, 101449, 20
9716, 101467, 18
9717, 101477, 10
9718, 101483, 6
9719, 101489, 6
9720, 101501, 12
9721, 101503, 2
9722, 101513, 10
9723, 101527, 14
9724, 101531, 4
9725, 101533, 2
9726, 101537, 4
9727, 101561, 24
9728, 101573, 12
9729, 101581, 8
9730, 101599, 18
9731, 101603, 4
9732, 101611, 8
9733, 101627, 16
9734, 101641, 14
9735, 101653, 12
9736, 101663, 10
9737, 101681, 18
9738, 101693, 12
9739, 101701, 8
9740, 101719, 18
9741, 101723, 4
9742, 101737, 14
9743, 101741, 4
9744, 101747, 6
9745, 101749, 2
9746, 101771, 22
9747, 101789, 18
9748, 101797, 8
9749, 101807, 10
9750, 101833, 26
9751, 101837, 4
9752, 101839, 2
9753, 101863, 24
9754, 101869, 6
9755, 101873, 4
9756, 101879, 6
9757, 101891, 12
9758, 101917, 26
9759, 101921, 4
9760, 101929, 8
9761, 101939, 10
9762, 101957, 18
9763, 101963, 6
9764, 101977, 14
9765, 101987, 10
9766, 101999, 12
9767, 102001, 2
9768, 102013, 12
9769, 102019, 6
9770, 102023, 4
9771, 102031, 8
9772, 102043, 12
9773, 102059, 16
9774, 102061, 2
9775, 102071, 10
9776, 102077, 6
9777, 102079, 2
9778, 102101, 22
9779, 102103, 2
9780, 102107, 4
9781, 102121, 14
9782, 102139, 18
9783, 102149, 10
9784, 102161, 12
9785, 102181, 20
9786, 102191, 10
9787, 102197, 6
9788, 102199, 2
9789, 102203, 4
9790, 102217, 14
9791, 102229, 12
9792, 102233, 4
9793, 102241, 8
9794, 102251, 10
9795, 102253, 2
9796, 102259, 6
9797, 102293, 34
9798, 102299, 6
9799, 102301, 2
9800, 102317, 16
9801, 102329, 12
9802, 102337, 8
9803, 102359, 22
9804, 102367, 8
9805, 102397, 30
9806, 102407, 10
9807, 102409, 2
9808, 102433, 24
9809, 102437, 4
9810, 102451, 14
9811, 102461, 10
9812, 102481, 20
9813, 102497, 16
9814, 102499, 2
9815, 102503, 4
9816, 102523, 20
9817, 102533, 10
9818, 102539, 6
9819, 102547, 8
9820, 102551, 4
9821, 102559, 8
9822, 102563, 4
9823, 102587, 24
9824, 102593, 6
9825, 102607, 14
9826, 102611, 4
9827, 102643, 32
9828, 102647, 4
9829, 102653, 6
9830, 102667, 14
9831, 102673, 6
9832, 102677, 4
9833, 102679, 2
9834, 102701, 22
9835, 102761, 60
9836, 102763, 2
9837, 102769, 6
9838, 102793, 24
9839, 102797, 4
9840, 102811, 14
9841, 102829, 18
9842, 102841, 12
9843, 102859, 18
9844, 102871, 12
9845, 102877, 6
9846, 102881, 4
9847, 102911, 30
9848, 102913, 2
9849, 102929, 16
9850, 102931, 2
9851, 102953, 22
9852, 102967, 14
9853, 102983, 16
9854, 103001, 18
9855, 103007, 6
9856, 103043, 36
9857, 103049, 6
9858, 103067, 18
9859, 103069, 2
9860, 103079, 10
9861, 103087, 8
9862, 103091, 4
9863, 103093, 2
9864, 103099, 6
9865, 103123, 24
9866, 103141, 18
9867, 103171, 30
9868, 103177, 6
9869, 103183, 6
9870, 103217, 34
9871, 103231, 14
9872, 103237, 6
9873, 103289, 52
9874, 103291, 2
9875, 103307, 16
9876, 103319, 12
9877, 103333, 14
9878, 103349, 16
9879, 103357, 8
9880, 103387, 30
9881, 103391, 4
9882, 103393, 2
9883, 103399, 6
9884, 103409, 10
9885, 103421, 12
9886, 103423, 2
9887, 103451, 28
9888, 103457, 6
9889, 103471, 14
9890, 103483, 12
9891, 103511, 28
9892, 103529, 18
9893, 103549, 20
9894, 103553, 4
9895, 103561, 8
9896, 103567, 6
9897, 103573, 6
9898, 103577, 4
9899, 103583, 6
9900, 103591, 8
9901, 103613, 22
9902, 103619, 6
9903, 103643, 24
9904, 103651, 8
9905, 103657, 6
9906, 103669, 12
9907, 103681, 12
9908, 103687, 6
9909, 103699, 12
9910, 103703, 4
9911, 103723, 20
9912, 103769, 46
9913, 103787, 18
9914, 103801, 14
9915, 103811, 10
9916, 103813, 2
9917, 103837, 24
9918, 103841, 4
9919, 103843, 2
9920, 103867, 24
9921, 103889, 22
9922, 103903, 14
9923, 103913, 10
9924, 103919, 6
9925, 103951, 32
9926, 103963, 12
9927, 103967, 4
9928, 103969, 2
9929, 103979, 10
9930, 103981, 2
9931, 103991, 10
9932, 103993, 2
9933, 103997, 4
9934, 104003, 6
9935, 104009, 6
9936, 104021, 12
9937, 104033, 12
9938, 104047, 14
9939, 104053, 6
9940, 104059, 6
9941, 104087, 28
9942, 104089, 2
9943, 104107, 18
9944, 104113, 6
9945, 104119, 6
9946, 104123, 4
9947, 104147, 24
9948, 104149, 2
9949, 104161, 12
9950, 104173, 12
9951, 104179, 6
9952, 104183, 4
9953, 104207, 24
9954, 104231, 24
9955, 104233, 2
9956, 104239, 6
9957, 104243, 4
9958, 104281, 38
9959, 104287, 6
9960, 104297, 10
9961, 104309, 12
9962, 104311, 2
9963, 104323, 12
9964, 104327, 4
9965, 104347, 20
9966, 104369, 22
9967, 104381, 12
9968, 104383, 2
9969, 104393, 10
9970, 104399, 6
9971, 104417, 18
9972, 104459, 42
9973, 104471, 12
9974, 104473, 2
9975, 104479, 6
9976, 104491, 12
9977, 104513, 22
9978, 104527, 14
9979, 104537, 10
9980, 104543, 6
9981, 104549, 6
9982, 104551, 2
9983, 104561, 10
9984, 104579, 18
9985, 104593, 14
9986, 104597, 4
9987, 104623, 26
9988, 104639, 16
9989, 104651, 12
9990, 104659, 8
9991, 104677, 18
9992, 104681, 4
9993, 104683, 2
9994, 104693, 10
9995, 104701, 8
9996, 104707, 6
9997, 104711, 4
9998, 104717, 6
9999, 104723, 6
10000, 104729, 6
10001, 104743, 14
10002, 104759, 16
10003, 104761, 2
10004, 104773, 12
10005, 104779, 6
10006, 104789, 10
10007, 104801, 12
10008, 104803, 2
10009, 104827, 24
10010, 104831, 4
10011, 104849, 18
10012, 104851, 2
10013, 104869, 18
10014, 104879, 10
10015, 104891, 12
10016, 104911, 20
10017, 104917, 6
10018, 104933, 16
10019, 104947, 14
10020, 104953, 6
10021, 104959, 6
10022, 104971, 12
10023, 104987, 16
10024, 104999, 12
10025, 105019, 20
10026, 105023, 4
10027, 105031, 8
10028, 105037, 6
10029, 105071, 34
10030, 105097, 26
10031, 105107, 10
10032, 105137, 30
10033, 105143, 6
10034, 105167, 24
10035, 105173, 6
10036, 105199, 26
10037, 105211, 12
10038, 105227, 16
10039, 105229, 2
10040, 105239, 10
10041, 105251, 12
10042, 105253, 2
10043, 105263, 10
10044, 105269, 6
10045, 105277, 8
10046, 105319, 42
10047, 105323, 4
10048, 105331, 8
10049, 105337, 6
10050, 105341, 4
10051, 105359, 18
10052, 105361, 2
10053, 105367, 6
10054, 105373, 6
10055, 105379, 6
10056, 105389, 10
10057, 105397, 8
10058, 105401, 4
10059, 105407, 6
10060, 105437, 30
10061, 105449, 12
10062, 105467, 18
10063, 105491, 24
10064, 105499, 8
10065, 105503, 4
10066, 105509, 6
10067, 105517, 8
10068, 105527, 10
10069, 105529, 2
10070, 105533, 4
10071, 105541, 8
10072, 105557, 16
10073, 105563, 6
10074, 105601, 38
10075, 105607, 6
10076, 105613, 6
10077, 105619, 6
10078, 105649, 30
10079, 105653, 4
10080, 105667, 14
10081, 105673, 6
10082, 105683, 10
10083, 105691, 8
10084, 105701, 10
10085, 105727, 26
10086, 105733, 6
10087, 105751, 18
10088, 105761, 10
10089, 105767, 6
10090, 105769, 2
10091, 105817, 48
10092, 105829, 12
10093, 105863, 34
10094, 105871, 8
10095, 105883, 12
10096, 105899, 16
10097, 105907, 8
10098, 105913, 6
10099, 105929, 16
10100, 105943, 14
10101, 105953, 10
10102, 105967, 14
10103, 105971, 4
10104, 105977, 6
10105, 105983, 6
10106, 105997, 14
10107, 106013, 16
10108, 106019, 6
10109, 106031, 12
10110, 106033, 2
10111, 106087, 54
10112, 106103, 16
10113, 106109, 6
10114, 106121, 12
10115, 106123, 2
10116, 106129, 6
10117, 106163, 34
10118, 106181, 18
10119, 106187, 6
10120, 106189, 2
10121, 106207, 18
10122, 106213, 6
10123, 106217, 4
10124, 106219, 2
10125, 106243, 24
10126, 106261, 18
10127, 106273, 12
10128, 106277, 4
10129, 106279, 2
10130, 106291, 12
10131, 106297, 6
10132, 106303, 6
10133, 106307, 4
10134, 106319, 12
10135, 106321, 2
10136, 106331, 10
10137, 106349, 18
10138, 106357, 8
10139, 106363, 6
10140, 106367, 4
10141, 106373, 6
10142, 106391, 18
10143, 106397, 6
10144, 106411, 14
10145, 106417, 6
10146, 106427, 10
10147, 106433, 6
10148, 106441, 8
10149, 106451, 10
10150, 106453, 2
10151, 106487, 34
10152, 106501, 14
10153, 106531, 30
10154, 106537, 6
10155, 106541, 4
10156, 106543, 2
10157, 106591, 48
10158, 106619, 28
10159, 106621, 2
10160, 106627, 6
10161, 106637, 10
10162, 106649, 12
10163, 106657, 8
10164, 106661, 4
10165, 106663, 2
10166, 106669, 6
10167, 106681, 12
10168, 106693, 12
10169, 106699, 6
10170, 106703, 4
10171, 106721, 18
10172, 106727, 6
10173, 106739, 12
10174, 106747, 8
10175, 106751, 4
10176, 106753, 2
10177, 106759, 6
10178, 106781, 22
10179, 106783, 2
10180, 106787, 4
10181, 106801, 14
10182, 106823, 22
10183, 106853, 30
10184, 106859, 6
10185, 106861, 2
10186, 106867, 6
10187, 106871, 4
10188, 106877, 6
10189, 106903, 26
10190, 106907, 4
10191, 106921, 14
10192, 106937, 16
10193, 106949, 12
10194, 106957, 8
10195, 106961, 4
10196, 106963, 2
10197, 106979, 16
10198, 106993, 14
10199, 107021, 28
10200, 107033, 12
10201, 107053, 20
10202, 107057, 4
10203, 107069, 12
10204, 107071, 2
10205, 107077, 6
10206, 107089, 12
10207, 107099, 10
10208, 107101, 2
10209, 107119, 18
10210, 107123, 4
10211, 107137, 14
10212, 107171, 34
10213, 107183, 12
10214, 107197, 14
10215, 107201, 4
10216, 107209, 8
10217, 107227, 18
10218, 107243, 16
10219, 107251, 8
10220, 107269, 18
10221, 107273, 4
10222, 107279, 6
10223, 107309, 30
10224, 107323, 14
10225, 107339, 16
10226, 107347, 8
10227, 107351, 4
10228, 107357, 6
10229, 107377, 20
10230, 107441, 64
10231, 107449, 8
10232, 107453, 4
10233, 107467, 14
10234, 107473, 6
10235, 107507, 34
10236, 107509, 2
10237, 107563, 54
10238, 107581, 18
10239, 107599, 18
10240, 107603, 4
10241, 107609, 6
10242, 107621, 12
10243, 107641, 20
10244, 107647, 6
10245, 107671, 24
10246, 107687, 16
10247, 107693, 6
10248, 107699, 6
10249, 107713, 14
10250, 107717, 4
10251, 107719, 2
10252, 107741, 22
10253, 107747, 6
10254, 107761, 14
10255, 107773, 12
10256, 107777, 4
10257, 107791, 14
10258, 107827, 36
10259, 107837, 10
10260, 107839, 2
10261, 107843, 4
10262, 107857, 14
10263, 107867, 10
10264, 107873, 6
10265, 107881, 8
10266, 107897, 16
10267, 107903, 6
10268, 107923, 20
10269, 107927, 4
10270, 107941, 14
10271, 107951, 10
10272, 107971, 20
10273, 107981, 10
10274, 107999, 18
10275, 108007, 8
10276, 108011, 4
10277, 108013, 2
10278, 108023, 10
10279, 108037, 14
10280, 108041, 4
10281, 108061, 20
10282, 108079, 18
10283, 108089, 10
10284, 108107, 18
10285, 108109, 2
10286, 108127, 18
10287, 108131, 4
10288, 108139, 8
10289, 108161, 22
10290, 108179, 18
10291, 108187, 8
10292, 108191, 4
10293, 108193, 2
10294, 108203, 10
10295, 108211, 8
10296, 108217, 6
10297, 108223, 6
10298, 108233, 10
10299, 108247, 14
10300, 108263, 16
10301, 108271, 8
10302, 108287, 16
10303, 108289, 2
10304, 108293, 4
10305, 108301, 8
10306, 108343, 42
10307, 108347, 4
10308, 108359, 12
10309, 108377, 18
10310, 108379, 2
10311, 108401, 22
10312, 108413, 12
10313, 108421, 8
10314, 108439, 18
10315, 108457, 18
10316, 108461, 4
10317, 108463, 2
10318, 108497, 34
10319, 108499, 2
10320, 108503, 4
10321, 108517, 14
10322, 108529, 12
10323, 108533, 4
10324, 108541, 8
10325, 108553, 12
10326, 108557, 4
10327, 108571, 14
10328, 108587, 16
10329, 108631, 44
10330, 108637, 6
10331, 108643, 6
10332, 108649, 6
10333, 108677, 28
10334, 108707, 30
10335, 108709, 2
10336, 108727, 18
10337, 108739, 12
10338, 108751, 12
10339, 108761, 10
10340, 108769, 8
10341, 108791, 22
10342, 108793, 2
10343, 108799, 6
10344, 108803, 4
10345, 108821, 18
10346, 108827, 6
10347, 108863, 36
10348, 108869, 6
10349, 108877, 8
10350, 108881, 4
10351, 108883, 2
10352, 108887, 4
10353, 108893, 6
10354, 108907, 14
10355, 108917, 10
10356, 108923, 6
10357, 108929, 6
10358, 108943, 14
10359, 108947, 4
10360, 108949, 2
10361, 108959, 10
10362, 108961, 2
10363, 108967, 6
10364, 108971, 4
10365, 108991, 20
10366, 109001, 10
10367, 109013, 12
10368, 109037, 24
10369, 109049, 12
10370, 109063, 14
10371, 109073, 10
10372, 109097, 24
10373, 109103, 6
10374, 109111, 8
10375, 109121, 10
10376, 109133, 12
10377, 109139, 6
10378, 109141, 2
10379, 109147, 6
10380, 109159, 12
10381, 109169, 10
10382, 109171, 2
10383, 109199, 28
10384, 109201, 2
10385, 109211, 10
10386, 109229, 18
10387, 109253, 24
